"center_frequency_amplitude","center_frequency_amplitude_timestamp_before","center_frequency_amplitude_timestamp_after","peak_frequency","peak_amplitude","peak_timestamp_before","peak_timestamp_after"
"-76.17","2025-02-26T22:35:46.490309+00:00","2025-02-26T22:35:46.577534+00:00","8450000520.0","-76.0","2025-02-26T22:35:46.577534+00:00","2025-02-26T22:35:46.637835+00:00"
"-76.17","2025-02-26T22:35:46.638344+00:00","2025-02-26T22:35:46.727924+00:00","8450000520.0","-76.0","2025-02-26T22:35:46.727924+00:00","2025-02-26T22:35:46.791013+00:00"
"-76.17","2025-02-26T22:35:46.791013+00:00","2025-02-26T22:35:46.878836+00:00","8450000520.0","-76.0","2025-02-26T22:35:46.878836+00:00","2025-02-26T22:35:46.941878+00:00"
"-76.17","2025-02-26T22:35:46.941878+00:00","2025-02-26T22:35:47.029898+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.029898+00:00","2025-02-26T22:35:47.080533+00:00"
"-76.17","2025-02-26T22:35:47.080533+00:00","2025-02-26T22:35:47.181132+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.181132+00:00","2025-02-26T22:35:47.245702+00:00"
"-76.17","2025-02-26T22:35:47.245702+00:00","2025-02-26T22:35:47.332456+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.332456+00:00","2025-02-26T22:35:47.396390+00:00"
"-76.17","2025-02-26T22:35:47.396390+00:00","2025-02-26T22:35:47.485476+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.485476+00:00","2025-02-26T22:35:47.543924+00:00"
"-76.17","2025-02-26T22:35:47.544447+00:00","2025-02-26T22:35:47.643200+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.643200+00:00","2025-02-26T22:35:47.703511+00:00"
"-76.17","2025-02-26T22:35:47.703511+00:00","2025-02-26T22:35:47.793828+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.793828+00:00","2025-02-26T22:35:47.854231+00:00"
"-76.17","2025-02-26T22:35:47.854231+00:00","2025-02-26T22:35:47.943044+00:00","8450000520.0","-76.0","2025-02-26T22:35:47.943044+00:00","2025-02-26T22:35:48.002852+00:00"
"-76.17","2025-02-26T22:35:48.002852+00:00","2025-02-26T22:35:48.096038+00:00","8450000520.0","-76.0","2025-02-26T22:35:48.096038+00:00","2025-02-26T22:35:48.156356+00:00"
"-76.17","2025-02-26T22:35:48.156356+00:00","2025-02-26T22:35:48.246728+00:00","8450000520.0","-76.0","2025-02-26T22:35:48.246728+00:00","2025-02-26T22:35:48.307223+00:00"
"-82.5","2025-02-26T22:35:48.307223+00:00","2025-02-26T22:35:48.396738+00:00","8450000520.0","-82.33","2025-02-26T22:35:48.396738+00:00","2025-02-26T22:35:48.474086+00:00"
"-82.5","2025-02-26T22:35:48.474086+00:00","2025-02-26T22:35:48.565814+00:00","8450000520.0","-82.33","2025-02-26T22:35:48.565814+00:00","2025-02-26T22:35:48.626392+00:00"
"-82.5","2025-02-26T22:35:48.626392+00:00","2025-02-26T22:35:48.716210+00:00","8450000520.0","-82.33","2025-02-26T22:35:48.716210+00:00","2025-02-26T22:35:48.788136+00:00"
"-82.5","2025-02-26T22:35:48.788233+00:00","2025-02-26T22:35:48.865629+00:00","8450000520.0","-82.33","2025-02-26T22:35:48.865629+00:00","2025-02-26T22:35:48.934347+00:00"
"-82.5","2025-02-26T22:35:48.935339+00:00","2025-02-26T22:35:49.028823+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.028823+00:00","2025-02-26T22:35:49.094199+00:00"
"-82.5","2025-02-26T22:35:49.094690+00:00","2025-02-26T22:35:49.187387+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.187387+00:00","2025-02-26T22:35:49.248070+00:00"
"-82.5","2025-02-26T22:35:49.248070+00:00","2025-02-26T22:35:49.348553+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.348553+00:00","2025-02-26T22:35:49.417370+00:00"
"-82.5","2025-02-26T22:35:49.417370+00:00","2025-02-26T22:35:49.501842+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.501842+00:00","2025-02-26T22:35:49.561899+00:00"
"-82.5","2025-02-26T22:35:49.561899+00:00","2025-02-26T22:35:49.652549+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.652549+00:00","2025-02-26T22:35:49.711056+00:00"
"-82.5","2025-02-26T22:35:49.711663+00:00","2025-02-26T22:35:49.795640+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.795640+00:00","2025-02-26T22:35:49.853670+00:00"
"-82.5","2025-02-26T22:35:49.853670+00:00","2025-02-26T22:35:49.947309+00:00","8450000520.0","-82.33","2025-02-26T22:35:49.947309+00:00","2025-02-26T22:35:50.007846+00:00"
"-82.5","2025-02-26T22:35:50.007846+00:00","2025-02-26T22:35:50.098769+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.098769+00:00","2025-02-26T22:35:50.160174+00:00"
"-82.5","2025-02-26T22:35:50.160174+00:00","2025-02-26T22:35:50.250379+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.250379+00:00","2025-02-26T22:35:50.310753+00:00"
"-82.5","2025-02-26T22:35:50.310753+00:00","2025-02-26T22:35:50.404468+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.404468+00:00","2025-02-26T22:35:50.465170+00:00"
"-82.5","2025-02-26T22:35:50.465170+00:00","2025-02-26T22:35:50.555874+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.555874+00:00","2025-02-26T22:35:50.616654+00:00"
"-82.5","2025-02-26T22:35:50.616654+00:00","2025-02-26T22:35:50.711488+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.711488+00:00","2025-02-26T22:35:50.786606+00:00"
"-82.5","2025-02-26T22:35:50.787523+00:00","2025-02-26T22:35:50.874305+00:00","8450000520.0","-82.33","2025-02-26T22:35:50.874305+00:00","2025-02-26T22:35:50.947669+00:00"
"-82.5","2025-02-26T22:35:50.948756+00:00","2025-02-26T22:35:51.028164+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.028164+00:00","2025-02-26T22:35:51.088672+00:00"
"-82.5","2025-02-26T22:35:51.088672+00:00","2025-02-26T22:35:51.189350+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.189350+00:00","2025-02-26T22:35:51.251724+00:00"
"-82.5","2025-02-26T22:35:51.251724+00:00","2025-02-26T22:35:51.352586+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.352586+00:00","2025-02-26T22:35:51.418262+00:00"
"-82.5","2025-02-26T22:35:51.418801+00:00","2025-02-26T22:35:51.505473+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.505473+00:00","2025-02-26T22:35:51.565797+00:00"
"-82.5","2025-02-26T22:35:51.565797+00:00","2025-02-26T22:35:51.656605+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.656605+00:00","2025-02-26T22:35:51.717345+00:00"
"-82.5","2025-02-26T22:35:51.717345+00:00","2025-02-26T22:35:51.811184+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.811184+00:00","2025-02-26T22:35:51.874050+00:00"
"-82.5","2025-02-26T22:35:51.874050+00:00","2025-02-26T22:35:51.960852+00:00","8450000520.0","-82.33","2025-02-26T22:35:51.960852+00:00","2025-02-26T22:35:52.019243+00:00"
"-82.5","2025-02-26T22:35:52.019243+00:00","2025-02-26T22:35:52.109169+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.109169+00:00","2025-02-26T22:35:52.173731+00:00"
"-82.5","2025-02-26T22:35:52.173731+00:00","2025-02-26T22:35:52.266221+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.266221+00:00","2025-02-26T22:35:52.321534+00:00"
"-82.5","2025-02-26T22:35:52.321534+00:00","2025-02-26T22:35:52.417028+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.417028+00:00","2025-02-26T22:35:52.468681+00:00"
"-82.5","2025-02-26T22:35:52.478577+00:00","2025-02-26T22:35:52.569559+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.569559+00:00","2025-02-26T22:35:52.630551+00:00"
"-82.5","2025-02-26T22:35:52.630551+00:00","2025-02-26T22:35:52.730343+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.730343+00:00","2025-02-26T22:35:52.793106+00:00"
"-82.5","2025-02-26T22:35:52.793106+00:00","2025-02-26T22:35:52.881029+00:00","8450000520.0","-82.33","2025-02-26T22:35:52.881029+00:00","2025-02-26T22:35:52.940783+00:00"
"-82.5","2025-02-26T22:35:52.940783+00:00","2025-02-26T22:35:53.031752+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.031752+00:00","2025-02-26T22:35:53.091495+00:00"
"-82.5","2025-02-26T22:35:53.091495+00:00","2025-02-26T22:35:53.171267+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.171267+00:00","2025-02-26T22:35:53.232008+00:00"
"-82.5","2025-02-26T22:35:53.232008+00:00","2025-02-26T22:35:53.325569+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.325569+00:00","2025-02-26T22:35:53.388827+00:00"
"-82.5","2025-02-26T22:35:53.389762+00:00","2025-02-26T22:35:53.472277+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.472277+00:00","2025-02-26T22:35:53.533058+00:00"
"-82.5","2025-02-26T22:35:53.533058+00:00","2025-02-26T22:35:53.623213+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.623213+00:00","2025-02-26T22:35:53.683255+00:00"
"-82.5","2025-02-26T22:35:53.683255+00:00","2025-02-26T22:35:53.774085+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.774085+00:00","2025-02-26T22:35:53.845015+00:00"
"-82.5","2025-02-26T22:35:53.845015+00:00","2025-02-26T22:35:53.937545+00:00","8450000520.0","-82.33","2025-02-26T22:35:53.937545+00:00","2025-02-26T22:35:53.998603+00:00"
"-82.5","2025-02-26T22:35:53.999121+00:00","2025-02-26T22:35:54.085080+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.085080+00:00","2025-02-26T22:35:54.135429+00:00"
"-82.5","2025-02-26T22:35:54.145364+00:00","2025-02-26T22:35:54.223966+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.223966+00:00","2025-02-26T22:35:54.303602+00:00"
"-82.5","2025-02-26T22:35:54.303602+00:00","2025-02-26T22:35:54.387027+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.387027+00:00","2025-02-26T22:35:54.448965+00:00"
"-82.5","2025-02-26T22:35:54.448965+00:00","2025-02-26T22:35:54.539414+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.539414+00:00","2025-02-26T22:35:54.603743+00:00"
"-82.5","2025-02-26T22:35:54.603743+00:00","2025-02-26T22:35:54.703958+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.703958+00:00","2025-02-26T22:35:54.761168+00:00"
"-82.5","2025-02-26T22:35:54.761168+00:00","2025-02-26T22:35:54.861944+00:00","8450000520.0","-82.33","2025-02-26T22:35:54.861944+00:00","2025-02-26T22:35:54.928724+00:00"
"-82.5","2025-02-26T22:35:54.929680+00:00","2025-02-26T22:35:55.008366+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.008366+00:00","2025-02-26T22:35:55.068594+00:00"
"-82.5","2025-02-26T22:35:55.078654+00:00","2025-02-26T22:35:55.168818+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.168818+00:00","2025-02-26T22:35:55.232213+00:00"
"-82.5","2025-02-26T22:35:55.232717+00:00","2025-02-26T22:35:55.318063+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.318063+00:00","2025-02-26T22:35:55.380520+00:00"
"-82.5","2025-02-26T22:35:55.380520+00:00","2025-02-26T22:35:55.467721+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.467721+00:00","2025-02-26T22:35:55.530307+00:00"
"-82.5","2025-02-26T22:35:55.530307+00:00","2025-02-26T22:35:55.625507+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.625507+00:00","2025-02-26T22:35:55.695559+00:00"
"-82.5","2025-02-26T22:35:55.695559+00:00","2025-02-26T22:35:55.786425+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.786425+00:00","2025-02-26T22:35:55.847163+00:00"
"-82.5","2025-02-26T22:35:55.847163+00:00","2025-02-26T22:35:55.942156+00:00","8450000520.0","-82.33","2025-02-26T22:35:55.942156+00:00","2025-02-26T22:35:56.005170+00:00"
"-82.5","2025-02-26T22:35:56.006152+00:00","2025-02-26T22:35:56.085101+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.085101+00:00","2025-02-26T22:35:56.153003+00:00"
"-82.5","2025-02-26T22:35:56.153539+00:00","2025-02-26T22:35:56.234647+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.234647+00:00","2025-02-26T22:35:56.307515+00:00"
"-82.5","2025-02-26T22:35:56.307515+00:00","2025-02-26T22:35:56.389626+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.389626+00:00","2025-02-26T22:35:56.454276+00:00"
"-82.5","2025-02-26T22:35:56.454276+00:00","2025-02-26T22:35:56.545707+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.545707+00:00","2025-02-26T22:35:56.617924+00:00"
"-82.5","2025-02-26T22:35:56.617924+00:00","2025-02-26T22:35:56.697926+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.697926+00:00","2025-02-26T22:35:56.764127+00:00"
"-82.5","2025-02-26T22:35:56.765122+00:00","2025-02-26T22:35:56.854680+00:00","8450000520.0","-82.33","2025-02-26T22:35:56.854680+00:00","2025-02-26T22:35:56.918207+00:00"
"-82.5","2025-02-26T22:35:56.919201+00:00","2025-02-26T22:35:57.004081+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.004081+00:00","2025-02-26T22:35:57.065789+00:00"
"-82.5","2025-02-26T22:35:57.066733+00:00","2025-02-26T22:35:57.151682+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.151682+00:00","2025-02-26T22:35:57.212380+00:00"
"-82.5","2025-02-26T22:35:57.212380+00:00","2025-02-26T22:35:57.302977+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.302977+00:00","2025-02-26T22:35:57.362925+00:00"
"-82.5","2025-02-26T22:35:57.363429+00:00","2025-02-26T22:35:57.447724+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.447724+00:00","2025-02-26T22:35:57.509151+00:00"
"-82.5","2025-02-26T22:35:57.509151+00:00","2025-02-26T22:35:57.600940+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.600940+00:00","2025-02-26T22:35:57.661260+00:00"
"-82.5","2025-02-26T22:35:57.661260+00:00","2025-02-26T22:35:57.749624+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.749624+00:00","2025-02-26T22:35:57.813500+00:00"
"-82.5","2025-02-26T22:35:57.813500+00:00","2025-02-26T22:35:57.902757+00:00","8450000520.0","-82.33","2025-02-26T22:35:57.902757+00:00","2025-02-26T22:35:57.956110+00:00"
"-82.5","2025-02-26T22:35:57.956110+00:00","2025-02-26T22:35:58.047275+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.047275+00:00","2025-02-26T22:35:58.112768+00:00"
"-82.5","2025-02-26T22:35:58.112768+00:00","2025-02-26T22:35:58.195248+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.195248+00:00","2025-02-26T22:35:58.255778+00:00"
"-82.5","2025-02-26T22:35:58.255778+00:00","2025-02-26T22:35:58.345243+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.345243+00:00","2025-02-26T22:35:58.404998+00:00"
"-82.5","2025-02-26T22:35:58.404998+00:00","2025-02-26T22:35:58.489254+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.489254+00:00","2025-02-26T22:35:58.559980+00:00"
"-82.5","2025-02-26T22:35:58.559980+00:00","2025-02-26T22:35:58.651160+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.651160+00:00","2025-02-26T22:35:58.711466+00:00"
"-82.5","2025-02-26T22:35:58.711466+00:00","2025-02-26T22:35:58.801808+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.801808+00:00","2025-02-26T22:35:58.872337+00:00"
"-82.5","2025-02-26T22:35:58.872337+00:00","2025-02-26T22:35:58.961247+00:00","8450000520.0","-82.33","2025-02-26T22:35:58.961247+00:00","2025-02-26T22:35:59.026953+00:00"
"-82.5","2025-02-26T22:35:59.026953+00:00","2025-02-26T22:35:59.112467+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.112467+00:00","2025-02-26T22:35:59.180536+00:00"
"-82.5","2025-02-26T22:35:59.180536+00:00","2025-02-26T22:35:59.270732+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.270732+00:00","2025-02-26T22:35:59.331957+00:00"
"-82.5","2025-02-26T22:35:59.331957+00:00","2025-02-26T22:35:59.425609+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.425609+00:00","2025-02-26T22:35:59.484685+00:00"
"-82.5","2025-02-26T22:35:59.485207+00:00","2025-02-26T22:35:59.570360+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.570360+00:00","2025-02-26T22:35:59.631219+00:00"
"-82.5","2025-02-26T22:35:59.631219+00:00","2025-02-26T22:35:59.727845+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.727845+00:00","2025-02-26T22:35:59.787963+00:00"
"-82.5","2025-02-26T22:35:59.787963+00:00","2025-02-26T22:35:59.878538+00:00","8450000520.0","-82.33","2025-02-26T22:35:59.878538+00:00","2025-02-26T22:35:59.960073+00:00"
"-82.5","2025-02-26T22:35:59.960073+00:00","2025-02-26T22:36:00.050078+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.050078+00:00","2025-02-26T22:36:00.109964+00:00"
"-82.5","2025-02-26T22:36:00.109964+00:00","2025-02-26T22:36:00.194924+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.194924+00:00","2025-02-26T22:36:00.254891+00:00"
"-82.5","2025-02-26T22:36:00.254891+00:00","2025-02-26T22:36:00.343817+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.343817+00:00","2025-02-26T22:36:00.408242+00:00"
"-82.5","2025-02-26T22:36:00.408242+00:00","2025-02-26T22:36:00.494174+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.494174+00:00","2025-02-26T22:36:00.555633+00:00"
"-82.5","2025-02-26T22:36:00.555633+00:00","2025-02-26T22:36:00.646557+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.646557+00:00","2025-02-26T22:36:00.706894+00:00"
"-82.5","2025-02-26T22:36:00.706894+00:00","2025-02-26T22:36:00.798355+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.798355+00:00","2025-02-26T22:36:00.858759+00:00"
"-82.5","2025-02-26T22:36:00.858759+00:00","2025-02-26T22:36:00.953022+00:00","8450000520.0","-82.33","2025-02-26T22:36:00.953022+00:00","2025-02-26T22:36:01.018113+00:00"
"-82.5","2025-02-26T22:36:01.018113+00:00","2025-02-26T22:36:01.108389+00:00","8450000520.0","-82.33","2025-02-26T22:36:01.108389+00:00","2025-02-26T22:36:01.168651+00:00"
"-82.5","2025-02-26T22:36:01.168651+00:00","2025-02-26T22:36:01.265439+00:00","8450000520.0","-82.33","2025-02-26T22:36:01.265439+00:00","2025-02-26T22:36:01.325319+00:00"
"-65.83","2025-02-26T22:36:01.326307+00:00","2025-02-26T22:36:01.423101+00:00","8450000520.0","-65.67","2025-02-26T22:36:01.423101+00:00","2025-02-26T22:36:01.482879+00:00"
"-65.83","2025-02-26T22:36:01.482879+00:00","2025-02-26T22:36:01.574901+00:00","8450000520.0","-65.67","2025-02-26T22:36:01.574901+00:00","2025-02-26T22:36:01.633800+00:00"
"-65.83","2025-02-26T22:36:01.637788+00:00","2025-02-26T22:36:01.722741+00:00","8450000520.0","-65.67","2025-02-26T22:36:01.722741+00:00","2025-02-26T22:36:01.783208+00:00"
"-65.83","2025-02-26T22:36:01.783208+00:00","2025-02-26T22:36:01.875181+00:00","8450000520.0","-65.67","2025-02-26T22:36:01.875181+00:00","2025-02-26T22:36:01.938046+00:00"
"-65.83","2025-02-26T22:36:01.938046+00:00","2025-02-26T22:36:02.028068+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.028068+00:00","2025-02-26T22:36:02.088542+00:00"
"-65.83","2025-02-26T22:36:02.088542+00:00","2025-02-26T22:36:02.178469+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.178469+00:00","2025-02-26T22:36:02.238184+00:00"
"-65.83","2025-02-26T22:36:02.238184+00:00","2025-02-26T22:36:02.330414+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.330414+00:00","2025-02-26T22:36:02.394884+00:00"
"-65.83","2025-02-26T22:36:02.395141+00:00","2025-02-26T22:36:02.481651+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.481651+00:00","2025-02-26T22:36:02.546155+00:00"
"-65.83","2025-02-26T22:36:02.546155+00:00","2025-02-26T22:36:02.636458+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.636458+00:00","2025-02-26T22:36:02.691267+00:00"
"-65.83","2025-02-26T22:36:02.691267+00:00","2025-02-26T22:36:02.782008+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.782008+00:00","2025-02-26T22:36:02.842637+00:00"
"-65.83","2025-02-26T22:36:02.842637+00:00","2025-02-26T22:36:02.933733+00:00","8450000520.0","-65.67","2025-02-26T22:36:02.933733+00:00","2025-02-26T22:36:02.993734+00:00"
"-65.83","2025-02-26T22:36:02.993734+00:00","2025-02-26T22:36:03.094312+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.094312+00:00","2025-02-26T22:36:03.155271+00:00"
"-65.83","2025-02-26T22:36:03.155271+00:00","2025-02-26T22:36:03.246163+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.246163+00:00","2025-02-26T22:36:03.320515+00:00"
"-65.83","2025-02-26T22:36:03.320515+00:00","2025-02-26T22:36:03.408720+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.408720+00:00","2025-02-26T22:36:03.463013+00:00"
"-65.83","2025-02-26T22:36:03.463013+00:00","2025-02-26T22:36:03.557022+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.557022+00:00","2025-02-26T22:36:03.618120+00:00"
"-65.83","2025-02-26T22:36:03.618120+00:00","2025-02-26T22:36:03.710756+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.710756+00:00","2025-02-26T22:36:03.773800+00:00"
"-65.83","2025-02-26T22:36:03.774963+00:00","2025-02-26T22:36:03.861733+00:00","8450000520.0","-65.67","2025-02-26T22:36:03.861733+00:00","2025-02-26T22:36:03.921126+00:00"
"-65.83","2025-02-26T22:36:03.922180+00:00","2025-02-26T22:36:04.007449+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.007449+00:00","2025-02-26T22:36:04.068075+00:00"
"-65.83","2025-02-26T22:36:04.068075+00:00","2025-02-26T22:36:04.158817+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.158817+00:00","2025-02-26T22:36:04.222108+00:00"
"-65.83","2025-02-26T22:36:04.222108+00:00","2025-02-26T22:36:04.309542+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.309542+00:00","2025-02-26T22:36:04.370177+00:00"
"-65.83","2025-02-26T22:36:04.370177+00:00","2025-02-26T22:36:04.461989+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.461989+00:00","2025-02-26T22:36:04.522815+00:00"
"-65.83","2025-02-26T22:36:04.522815+00:00","2025-02-26T22:36:04.616450+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.616450+00:00","2025-02-26T22:36:04.677405+00:00"
"-65.83","2025-02-26T22:36:04.677405+00:00","2025-02-26T22:36:04.773121+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.773121+00:00","2025-02-26T22:36:04.825327+00:00"
"-65.83","2025-02-26T22:36:04.825327+00:00","2025-02-26T22:36:04.920667+00:00","8450000520.0","-65.67","2025-02-26T22:36:04.920667+00:00","2025-02-26T22:36:04.976667+00:00"
"-65.83","2025-02-26T22:36:04.976667+00:00","2025-02-26T22:36:05.066546+00:00","8450000520.0","-65.67","2025-02-26T22:36:05.066546+00:00","2025-02-26T22:36:05.126781+00:00"
